card_id	filename	entity_type	wiki_page	file_title	source_url	source_revision	sha256	match_method	pixel_art	source_sha256	bundled_fallback
item.bottle_of_fish_bladder_stout.31833	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of fish bladder stout	Bottle of fish bladder stout detail.png	https://oldschool.runescape.wiki/images/Bottle_of_fish_bladder_stout_detail.png?caccd	page:;file:2025-11-19T08:05:27Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_fish_bladder_stoutier.31892	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of fish bladder stoutier	Bottle of fish bladder stoutier detail.png	https://oldschool.runescape.wiki/images/Bottle_of_fish_bladder_stoutier_detail.png?caccd	page:;file:2025-11-19T08:05:27Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_fishier_bladderier_stout.31864	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of fishier bladderier stout	Bottle of fishier bladderier stout detail.png	https://oldschool.runescape.wiki/images/Bottle_of_fishier_bladderier_stout_detail.png?caccd	page:;file:2025-11-19T08:05:27Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_fishtongue_tonic.31873	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of fishtongue tonic	Bottle of fishtongue tonic detail.png	https://oldschool.runescape.wiki/images/Bottle_of_fishtongue_tonic_detail.png?caccd	page:;file:2025-11-19T08:05:27Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_get_to_the_point_punch.31845	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of get to the point punch	Bottle of get to the point punch detail.png	https://oldschool.runescape.wiki/images/Bottle_of_get_to_the_point_punch_detail.png?caccd	page:;file:2025-11-19T08:05:27Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_goldless_asgoldian_ale.31848	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of goldless asgoldian ale	Bottle of goldless asgoldian ale detail.png	https://oldschool.runescape.wiki/images/Bottle_of_goldless_asgoldian_ale_detail.png?caccd	page:;file:2025-11-19T08:05:27Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_graveyard_corpse_reviver.31883	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of graveyard corpse reviver	Bottle of graveyard corpse reviver detail.png	https://oldschool.runescape.wiki/images/Bottle_of_graveyard_corpse_reviver_detail.png?598ce	page:;file:2025-11-19T08:05:28Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_headless_unicornman_s_heady_beer.31861	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of headless unicornman's heady beer	Bottle of headless unicornman's heady beer detail.png	https://oldschool.runescape.wiki/images/Bottle_of_headless_unicornman%27s_heady_beer_detail.png?598ce	page:;file:2025-11-19T08:05:28Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_impling_surprise.31901	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of impling surprise	Bottle of impling surprise detail.png	https://oldschool.runescape.wiki/images/Bottle_of_impling_surprise_detail.png?598ce	page:;file:2025-11-19T08:05:28Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_kgp_standard_issue_martini.31882	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of kgp standard issue martini	Bottle of kgp standard issue martini detail.png	https://oldschool.runescape.wiki/images/Bottle_of_kgp_standard_issue_martini_detail.png?598ce	page:;file:2025-11-19T08:05:28Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_kharazi_cooler.31839	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of kharazi cooler	Bottle of kharazi cooler detail.png	https://oldschool.runescape.wiki/images/Bottle_of_kharazi_cooler_detail.png?598ce	page:;file:2025-11-19T08:05:28Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_light_in_the_dark.31843	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of light in the dark	Bottle of light in the dark detail.png	https://oldschool.runescape.wiki/images/Bottle_of_light_in_the_dark_detail.png?598ce	page:;file:2025-11-19T08:05:28Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_lunarshine.31900	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of lunarshine	Bottle of lunarshine detail.png	https://oldschool.runescape.wiki/images/Bottle_of_lunarshine_detail.png?0187b	page:;file:2025-11-19T08:05:29Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_monkfish_bladder_stout.31899	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of monkfish bladder stout	Bottle of monkfish bladder stout detail.png	https://oldschool.runescape.wiki/images/Bottle_of_monkfish_bladder_stout_detail.png?0187b	page:;file:2025-11-19T08:05:29Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_mystery_fruit_cider.31902	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of mystery fruit cider	Bottle of mystery fruit cider detail.png	https://oldschool.runescape.wiki/images/Bottle_of_mystery_fruit_cider_detail.png?0187b	page:;file:2025-11-19T08:05:29Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_myths_mighty_mixer.31847	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of myths mighty mixer	Bottle of myths mighty mixer detail.png	https://oldschool.runescape.wiki/images/Bottle_of_myths_mighty_mixer_detail.png?0187b	page:;file:2025-11-19T08:05:29Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_ogre_prayer_potion.31844	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of ogre prayer potion	Bottle of ogre prayer potion detail.png	https://oldschool.runescape.wiki/images/Bottle_of_ogre_prayer_potion_detail.png?0187b	page:;file:2025-11-19T08:05:29Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_ol_random_s_reddest_rum.31885	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of ol' random's reddest rum	Bottle of ol' random's reddest rum detail.png	https://oldschool.runescape.wiki/images/Bottle_of_ol%27_random%27s_reddest_rum_detail.png?0682b	page:;file:2025-11-19T08:05:30Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_oo_glug.31846	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of oo'glug	Bottle of oo'glug detail.png	https://oldschool.runescape.wiki/images/Bottle_of_oo%27glug_detail.png?0682b	page:;file:2025-11-19T08:05:30Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_platinum_rum.31842	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of platinum rum	Bottle of platinum rum detail.png	https://oldschool.runescape.wiki/images/Bottle_of_platinum_rum_detail.png?0682b	page:;file:2025-11-19T08:05:30Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_portal_nexus_perry.31890	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of portal nexus perry	Bottle of portal nexus perry detail.png	https://oldschool.runescape.wiki/images/Bottle_of_portal_nexus_perry_detail.png?0682b	page:;file:2025-11-19T08:05:30Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_possible_albumen.31887	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of possible albumen	Bottle of possible albumen detail.png	https://oldschool.runescape.wiki/images/Bottle_of_possible_albumen_detail.png?93d64	page:;file:2025-11-19T08:05:31Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_potterington_s_marrow_wine.31834	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of potterington's marrow wine	Bottle of potterington's marrow wine detail.png	https://oldschool.runescape.wiki/images/Bottle_of_potterington%27s_marrow_wine_detail.png?93d64	page:;file:2025-11-19T08:05:31Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_puzzlers_poteen.31895	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of puzzlers poteen	Bottle of puzzlers poteen detail.png	https://oldschool.runescape.wiki/images/Bottle_of_puzzlers_poteen_detail.png?93d64	page:;file:2025-11-19T08:05:31Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_robert_s_port.31897	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of robert's port	Bottle of robert's port detail.png	https://oldschool.runescape.wiki/images/Bottle_of_robert%27s_port_detail.png?93d64	page:;file:2025-11-19T08:05:31Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_sea_shandy_2.31898	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of sea shandy 2	Bottle of sea shandy 2 detail.png	https://oldschool.runescape.wiki/images/Bottle_of_sea_shandy_2_detail.png?93d64	page:;file:2025-11-19T08:05:31Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_sea_spray.31859	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of sea spray	Bottle of sea spray detail.png	https://oldschool.runescape.wiki/images/Bottle_of_sea_spray_detail.png?1e9cb	page:;file:2025-11-19T08:05:32Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_self_congratulation_wine.31891	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of self-congratulation wine	Bottle of self-congratulation wine detail.png	https://oldschool.runescape.wiki/images/Bottle_of_self-congratulation_wine_detail.png?1e9cb	page:;file:2025-11-19T08:05:32Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_slippery_snake_skins_in_possibly_gravy.31855	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of slippery snake skins in possibly gravy	Bottle of slippery snake skins in possibly gravy detail.png	https://oldschool.runescape.wiki/images/Bottle_of_slippery_snake_skins_in_possibly_gravy_detail.png?1e9cb	page:;file:2025-11-19T08:05:32Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_slug_s_mind_balm.31835	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of slug's mind balm	Bottle of slug's mind balm detail.png	https://oldschool.runescape.wiki/images/Bottle_of_slug%27s_mind_balm_detail.png?1e9cb	page:;file:2025-11-19T08:05:32Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_sorodamin_s_bru.31832	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of sorodamin's bru	Bottle of sorodamin's bru detail.png	https://oldschool.runescape.wiki/images/Bottle_of_sorodamin%27s_bru_detail.png?f1fe0	page:;file:2025-11-19T08:05:33Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_soul.31852	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of soul	Bottle of soul detail.png	https://oldschool.runescape.wiki/images/Bottle_of_soul_detail.png?f1fe0	page:;file:2025-11-19T08:05:33Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_soul_juice.31862	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of soul juice	Bottle of soul juice detail.png	https://oldschool.runescape.wiki/images/Bottle_of_soul_juice_detail.png?f1fe0	page:;file:2025-11-19T08:05:33Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_spinner_s_last_gasp.31836	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of spinner's last gasp	Bottle of spinner's last gasp detail.png	https://oldschool.runescape.wiki/images/Bottle_of_spinner%27s_last_gasp_detail.png?f1fe0	page:;file:2025-11-19T08:05:33Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_spinning_comp_kvass.31894	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of spinning comp-kvass	Bottle of spinning comp-kvass detail.png	https://oldschool.runescape.wiki/images/Bottle_of_spinning_comp-kvass_detail.png?f1fe0	page:;file:2025-11-19T08:05:33Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_suqah_free_cola.31876	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of suqah-free cola	Bottle of suqah-free cola detail.png	https://oldschool.runescape.wiki/images/Bottle_of_suqah-free_cola_detail.png?eef56	page:;file:2025-11-19T08:05:34Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_tangled_toad_s_legs_cider.31871	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of tangled toad's legs cider	Bottle of tangled toad's legs cider detail.png	https://oldschool.runescape.wiki/images/Bottle_of_tangled_toad%27s_legs_cider_detail.png?eef56	page:;file:2025-11-19T08:05:34Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_the_endless_night.31874	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of the endless night	Bottle of the endless night detail.png	https://oldschool.runescape.wiki/images/Bottle_of_the_endless_night_detail.png?eef56	page:;file:2025-11-19T08:05:34Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_the_way_home.31841	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of the way home	Bottle of the way home detail.png	https://oldschool.runescape.wiki/images/Bottle_of_the_way_home_detail.png?eef56	page:;file:2025-11-19T08:05:34Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_underground_passteurised_milk.31857	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of underground passteurised milk	Bottle of underground passteurised milk detail.png	https://oldschool.runescape.wiki/images/Bottle_of_underground_passteurised_milk_detail.png?eef56	page:;file:2025-11-19T08:05:34Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_waterbirth_blue_lagoon.31872	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of waterbirth blue lagoon	Bottle of waterbirth blue lagoon detail.png	https://oldschool.runescape.wiki/images/Bottle_of_waterbirth_blue_lagoon_detail.png?eef56	page:;file:2025-11-19T08:05:34Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_weiss_meltwater.31884	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of weiss meltwater	Bottle of weiss meltwater detail.png	https://oldschool.runescape.wiki/images/Bottle_of_weiss_meltwater_detail.png?1997a	page:;file:2025-11-19T08:05:35Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_wild_wood_whisky.31896	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of wild wood whisky	Bottle of wild wood whisky detail.png	https://oldschool.runescape.wiki/images/Bottle_of_wild_wood_whisky_detail.png?1997a	page:;file:2025-11-19T08:05:35Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_wine.7919	assets/14ece8dcb302f9cfa5e5ff1f9e11046e6addcb44f25429efb8ad28bb97d61264.png	ITEM	Bottle of wine	Bottle of wine detail.png	https://oldschool.runescape.wiki/images/Bottle_of_wine_detail.png?f5988	page:;file:2021-08-21T19:10:27Z	14ece8dcb302f9cfa5e5ff1f9e11046e6addcb44f25429efb8ad28bb97d61264	category-index	false	0ba1c36d30efbf8cfb0e8256cdbdd9e7232f5aacfc3e00ea91ef4ecc1fcf24f7	true
item.bottle_of_winter_sun.31877	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of winter sun	Bottle of winter sun detail.png	https://oldschool.runescape.wiki/images/Bottle_of_winter_sun_detail.png?1997a	page:;file:2025-11-19T08:05:35Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_zogre_s_sloppy_kisses.31850	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of zogre's sloppy kisses	Bottle of zogre's sloppy kisses detail.png	https://oldschool.runescape.wiki/images/Bottle_of_zogre%27s_sloppy_kisses_detail.png?1997a	page:;file:2025-11-19T08:05:35Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottle_of_zul_rye_beer.31853	assets/36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f.png	ITEM	Bottle of zul-rye beer	Bottle of zul-rye beer detail.png	https://oldschool.runescape.wiki/images/Bottle_of_zul-rye_beer_detail.png?1997a	page:;file:2025-11-19T08:05:35Z	36376750ec70cbc2a21bd6f32742f8ad29cb892408f493efa246ac6b08de7f2f	category-index	false	0c206762d6a3d53bdf7410c56eb3ac3fa5770f6a97301accb814dc030d01b2d5	true
item.bottled_dragonbreath.23002	assets/f97d6839db93f6e92cc48b82fd1bd05cfd5fe39ea061f42decb3f2cc979f7895.png	ITEM	Bottled dragonbreath	Bottled dragonbreath detail.png	https://oldschool.runescape.wiki/images/thumb/Bottled_dragonbreath_detail.png/130px-Bottled_dragonbreath_detail.png	osrs-tcg-offline-cache	f97d6839db93f6e92cc48b82fd1bd05cfd5fe39ea061f42decb3f2cc979f7895	osrs-tcg-exact-display-name	false	f97d6839db93f6e92cc48b82fd1bd05cfd5fe39ea061f42decb3f2cc979f7895	true
item.bottled_storm.31949	assets/2457e118ff6e6c5e7dc0b16978fe247c6376f7008539b72176619f905d0e1518.png	ITEM	Bottled storm	Bottled storm detail.png	https://oldschool.runescape.wiki/images/thumb/Bottled_storm_detail.png/130px-Bottled_storm_detail.png	osrs-tcg-offline-cache	2457e118ff6e6c5e7dc0b16978fe247c6376f7008539b72176619f905d0e1518	osrs-tcg-exact-display-name	false	2457e118ff6e6c5e7dc0b16978fe247c6376f7008539b72176619f905d0e1518	true
item.bottomless_compost_bucket.22994	assets/0d68977cd5784a2b9d09bf849e0a72aad4ed35ed184cd2e6cfa3a7810a1669e0.png	ITEM	Bottomless compost bucket	Bottomless compost bucket detail.png	https://oldschool.runescape.wiki/images/Bottomless_compost_bucket_detail.png?c1867	page:;file:2021-08-21T19:10:35Z	0d68977cd5784a2b9d09bf849e0a72aad4ed35ed184cd2e6cfa3a7810a1669e0	category-index	false	a63d4029ac112eb91a3aaf4128ec8bd4d1e7e041d9bd5bf38e98c59782ddcaa4	true
item.bottomless_milk_bucket.33089	assets/86e9ffde38812d388f43008de6e3989d4502c33cbbfeecb1b622150f27efea93.png	ITEM	Bottomless milk bucket	Bottomless milk bucket detail.png	https://oldschool.runescape.wiki/images/Bottomless_milk_bucket_detail.png?6bf5c	page:;file:2026-02-25T11:51:37Z	86e9ffde38812d388f43008de6e3989d4502c33cbbfeecb1b622150f27efea93	category-index	false	c682bc7c283460718acfcca82333284d7a61f2b10e8151fdc9c00f306df65f84	true
item.bounty_hunter_hat_tier_1.24338	assets/a0d11d2032758a8382f7308a46b8cbebde90415d5aa349167ae4559b03a74805.png	ITEM	Bounty hunter hat (tier 1)	Bounty hunter hat (tier 1) detail.png	https://oldschool.runescape.wiki/images/Bounty_hunter_hat_%28tier_1%29_detail.png?c1644	page:;file:2021-08-21T19:10:23Z	a0d11d2032758a8382f7308a46b8cbebde90415d5aa349167ae4559b03a74805	category-index	false	1172d5e74bfba50c744101313e508a6055bc1cba6fc79260128f87ba10f0d7f5	true
